id,name,category,x,y,visitorReviewCount,visitorReviewScore,searchName
1658928752,데어유고,카페,127.03283,37.613052,135,4.91,삼양커피숍
1440999388,다움,미용실,126.83368,37.613243,169,-1.0,다움
1617603890,커피주네,카페,127.40679,36.39562,155,4.59,커피주네
12338253,린도,농업용품,129.42068,36.10751,2,-1.0,린도
1073774286,커피홍,"카페,디저트",127.014206,37.304523,429,4.55,커피홍
11667160,카퍼하우스,카페,126.93143,37.657043,41,4.34,커피하우스
31919548,붉은산다화,"꽃집,꽃배달",127.12325,37.53089,60,4.68,붉은산다화
31475820,카페곰퀼트,테마카페,126.89874,37.579636,66,4.16,Cafe곰퀼트
21048452,모짜르트502,카페,127.01074,37.478535,1781,4.31,모짜르트카페
-2,-2,-2,-2.0,-2.0,-2,-2.0,힐링카페테라하우스
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페하파라이
13049250,세종문화회관 세종홀,장소대여,126.97593,37.57217,56,4.43,BM카페
31813187,스타벅스 종로관수점,카페,126.98866,37.56972,2446,4.47,스타벅스종로관수점 종로관수점
1497321437,카페테라스,"카페,디저트",126.784325,37.379005,325,4.44,카페테라스
-2,-2,-2,-2.0,-2.0,-2,-2.0,주빈커피로스팅
1989738939,카페아드리아,카페,126.96125,37.506023,92,4.31,카페아드리아
20669044,스타벅스 논현힐탑점,카페,127.03219,37.511574,1957,4.5,스타벅스논현힐탑
-2,-2,-2,-2.0,-2.0,-2,-2.0,헨델과그레텔장충점 장충점
1015505395,에스카페,카페,127.028625,37.466095,121,4.47,에스카페
33831929,카페다이아몬드,카페,126.978004,37.19162,383,4.37,카페다이아몬드 다이아몬드
1132738252,윈디시카고,"카페,디저트",126.88075,37.580246,9,-1.0,카페시카고
33876735,셰프스 카페,카페,127.09354,37.53906,55,4.5,chefscafe
1583303039,스페이스엠,와인,127.00171,37.586838,68,4.81,스페이스M
1077203171,할리스 목동예술인회관점,카페,126.870514,37.52707,390,4.29,할리스커피 목동예술인회관점
32456384,샐프레소 동두천시지행점,카페,127.05657,37.893433,69,4.51,샐프레소
-2,-2,-2,-2.0,-2.0,-2,-2.0,엔제리너스 삼성백암아트홀점
35769418,더블하모니,카페,126.91324,37.55464,180,4.29,더블하모니
11684165,스타벅스 포이점,카페,127.04514,37.47781,2777,4.44,스타벅스 포이점
34249491,스타벅스 발산역점,카페,126.83928,37.56033,4517,4.47,스타벅스 발산역점
37899017,코와핀,카페,127.04555,37.580875,1,-1.0,코와핀 청량리점
-2,-2,-2,-2.0,-2.0,-2,-2.0,까페고센 페고센
32244727,카페다디오 충무아트홀점,카페,127.01488,37.565807,96,3.99,카페다디오 다디오
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페미플
1755062188,카페 이탈리아노,카페,127.063484,37.49544,182,4.38,카페이탈리아노 이탈리아노
20334316,린다헤어벨라,미용실,126.957664,37.607468,8,-1.0,린다린다린다
-2,-2,-2,-2.0,-2.0,-2,-2.0,백죠다방
12947587,스타벅스 동빙고점,카페,126.99176,37.529064,2106,4.49,동빙고다방
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페베네 남대문5가점
18736009,이디야커피 서대문점,카페,126.96524,37.56696,860,4.45,이디야서대문점2호
1498229356,아인,소고기구이,126.64849,37.395096,127,4.55,아인
1965090481,삼거리커피 코리안커피하우스,"카페,디저트",127.03536,37.501934,628,4.49,커피양탕국
1137766210,카페인중독 고양삼송점,와플,126.89689,37.649006,65,-1.0,카페인
1279799290,모코커피,카페,126.9253,37.503155,97,4.42,모코커피
38015926,드림스페이스 연습실,"공연,연극시설",126.983055,37.480465,-1,-1.0,드림스페이스
-2,-2,-2,-2.0,-2.0,-2,-2.0,삼성웰스토리SDS서관커피&
1441024112,카페147-50,"카페,디저트",126.92571,37.559204,125,-1.0,카페 147-50
1004016804,에이제이쿠키,"카페,디저트",126.72815,37.370506,5,-1.0,카페에이제이 에이제이
31317940,커피빈 안국역점,카페,126.98461,37.576332,1774,4.44,커피빈 안국역점
-2,-2,-2,-2.0,-2.0,-2,-2.0,프리카페 목동점
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페아모렘 제이지
1572755661,카페후르티바,"카페,디저트",127.00925,37.494328,168,4.38,카페후르티바 후르티바
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페일공구 일공구
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페엘리홍대점 홍대점
37322511,커피빈 오목교역사거리점,카페,126.87629,37.52418,1125,4.46,커피빈코리아오목교역사거리점 코리아오목교역사거리점
1159808714,커피이레,카페,127.07808,37.670742,1,-1.0,커피이레
35689990,125coffee 갈현점,카페,126.918976,37.623108,50,4.22,125coffee
-2,-2,-2,-2.0,-2.0,-2,-2.0,한스갤러리 좁은문
1733944365,폴스커피,카페,127.09806,36.10642,2,-1.0,PAULSCOFFEE
1465848077,스타벅스 무교로점,카페,126.97907,37.567276,17200,4.47,스타벅스을지로입구
864262309,디자인그룹네오,인테리어디자인,127.04558,37.471134,-1,-1.0,NEO
-2,-2,-2,-2.0,-2.0,-2,-2.0,에코하우스커피기프트
1411081677,연남방앗간,카페,126.92316,37.562065,366,4.53,연남방앗간
1266737295,엘 카페,"카페,디저트",127.12798,37.432106,15,4.75,엘카페
1750947780,카페나무,"카페,디저트",126.936455,37.589302,34,4.46,CafeNamoo
1094657504,설빙 구파발역점,빙수,126.91935,37.635727,199,-1.0,설빙
36868641,커피마마 이대점,카페,126.94486,37.55879,68,4.58,커피마마이대점 이대점
-2,-2,-2,-2.0,-2.0,-2,-2.0,일육공도씨
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페머거스 플래너
1467953783,맛차차,"카페,디저트",127.04058,37.54686,921,4.68,맛차차
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피코트 우림블루나인점
-2,-2,-2,-2.0,-2.0,-2,-2.0,할리스커피 르네상스사거리점
34457668,프라자커피숍,카페,126.97808,37.558697,113,4.3,프라자커피숍
11862525,샤론커튼,"침구,커튼",126.68436,37.413025,2,-1.0,샤론
13087541,예감쪽갈비 구갈점,돼지고기구이,127.112206,37.282837,340,4.37,예감
1140778329,버블독스 은평진관점,애견카페,126.91767,37.63419,-2,-2.0,애견카페
1744394817,커피볶 상계점,"카페,디저트",127.07893,37.667706,75,4.12,커피볶
35458140,커피에반하다 행당역점,카페,127.02876,37.556454,798,4.51,커피에반하다 금호점
13415008,그린웨이브,골프용품,127.131,37.247616,1,-1.0,그린웨이브
13456451,카페나리노,카페,126.97849,37.546356,170,4.36,NARINO
1147522076,샌드비,종합도소매,127.05341,37.91695,-1,-1.0,샌드비
-2,-2,-2,-2.0,-2.0,-2,-2.0,오페라빈로스터스 예술의전당점
1379101619,틱텍톡,"카페,디저트",126.92089,37.566,123,4.6,틱텍톡
-2,-2,-2,-2.0,-2.0,-2,-2.0,마곡타로마님아카데미
1834170510,카페돌체,"카페,디저트",126.845314,37.305744,234,4.45,카페돌체
21602629,카페가가,카페,126.94754,37.59691,240,4.15,카페가가
-2,-2,-2,-2.0,-2.0,-2,-2.0,씨앤앤카페영풍문고 종로점
42835711,라루,테이크아웃커피,126.89745,37.455204,151,4.36,라루
1977543175,아쿠아카페 미디어아트,"카페,디저트",126.894775,37.646976,406,-1.0,아쿠아카페 아쿠아
-2,-2,-2,-2.0,-2.0,-2,-2.0,네스카페 신천TS점
1218039503,아이손요리학교,"키즈카페,실내놀이터",126.778534,37.498894,7,-1.0,아이손쿠킹클래스
1467919063,카페블라썸 롯데백화점 김포공항점,카페,126.80311,37.563217,593,4.32,카페블라썸
32762484,BLOOM,"맥주,호프",126.9604,37.50768,11,4.75,BLOOM
1668156917,알베로,종합도소매,127.04316,37.476246,1,-1.0,알베로
31679017,카페 No37,카페,126.981514,37.58045,61,4.53,CAFENO37
1281267791,톤즈커피,"카페,디저트",127.04024,37.56187,356,4.49,톤즈커피Tonzcoffee
1872739789,토프레소 정릉점,카페,127.0084,37.611534,82,4.62,토프레소 정릉점
1129515686,얌얌브레드 서울상공회의소점,베이커리,126.97378,37.560715,241,4.38,얌얌브레드
32999191,b612favori,바(BAR),127.12118,37.542168,36,4.41,b612favori
-2,-2,-2,-2.0,-2.0,-2,-2.0,밀탑 미아점
1968686516,커피동행,"카페,디저트",127.084854,37.530453,73,4.7,커피동행
1696935660,카페제이,"카페,디저트",127.15803,37.56065,209,4.63,카페제이
1189631517,옷다방,패션,126.65365,37.60171,20,4.73,옷다방
1553774891,카페 알틴,"카페,디저트",127.084816,37.566475,238,4.54,알틴
34850159,스타벅스 교대역점,카페,127.01402,37.494167,3039,4.44,스타벅스교대역점 교대역점
1993790611,고양이서점&카페,카페,126.9691,37.579994,-1,-1.0,고양이서점&카페 고양이서점&
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피빈 미스리
1276434255,세이지핀치,브런치,126.96898,37.57746,282,4.72,핀치카페
-2,-2,-2,-2.0,-2.0,-2,-2.0,브레머석촌호수점 석촌호수점
-2,-2,-2,-2.0,-2.0,-2,-2.0,울어비웃카페 울어비웃
1520175038,커피스모키,"카페,디저트",126.96876,37.527607,17,4.89,커피스모키
33792766,커피인,카페,126.74878,37.67397,179,4.47,커피인
1662715292,금호소호오피스,임대업,126.92592,37.614403,-1,-1.0,소호
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피빈 코리아뉴선릉역점
37509889,콩볶는아저씨로스팅하우스,카페,126.89414,35.209927,199,4.38,콩커피하우스
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페베네등촌역점 등촌역점
-2,-2,-2,-2.0,-2.0,-2,-2.0,도투루커피 화양점
20530115,카페솔레,카페,128.95773,36.916737,90,4.47,쏠레커피숍
1552164522,스타벅스 서초역이화빌딩점,카페,127.00907,37.488365,2193,4.47,스타벅스 서초역이화빌딩점
1286374516,만랩커피 신설동역점,테이크아웃커피,127.024315,37.576214,517,4.5,만랩커피 신설동역점
-2,-2,-2,-2.0,-2.0,-2,-2.0,엘에스씨푸드티타임동아
1853769293,어반테라스,"카페,디저트",127.02572,37.64334,24,4.53,어반테라스
1023908896,커피내음,"카페,디저트",126.857994,37.53182,121,-1.0,커피내음
1536819829,올리바,바(BAR),126.98895,37.53918,33,5.0,몰리바
1351682521,베이지,여성의류,126.83439,37.613518,174,4.41,베이지
1733184062,한우리보호작업장,장애인복지시설,127.02504,37.48215,-1,-1.0,한우리보호작업장
-2,-2,-2,-2.0,-2.0,-2,-2.0,랑데부 올림픽파크텔
36929441,구름정원coffeezip,"카페,디저트",126.93485,37.622463,117,4.32,구름정원커피집
31213724,카페1온스,카페,126.868965,37.541954,7,-1.0,카페1온스 1온스
-2,-2,-2,-2.0,-2.0,-2,-2.0,지원스터디카페 크레마
35546295,브라운핸즈 도곡점,"카페,디저트",127.0461,37.48395,513,4.34,브라운핸즈도곡점 도곡점
1041294477,카페누모 청계산입구역점,"카페,디저트",127.05837,37.448845,267,4.66,카페누모
1232678248,애슐리퀸즈 롯데몰 은평점,패밀리레스토랑,126.9179,37.637535,2624,4.1,퀸즈
1053905665,복다방,다방,127.01859,37.625095,1,-1.0,복다방
36170839,빌리엔젤 신라스테이점,케이크전문,127.04136,37.50488,237,4.45,빌리엔젤 신라스테이점
38648060,베리베리,"카페,디저트",127.03486,37.647472,328,4.51,베리베리
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페와사진관
-2,-2,-2,-2.0,-2.0,-2,-2.0,오시정삼청점 삼청점
31395587,테이크온미,카페,127.03943,37.639797,33,4.57,테이크온미커피
1146415922,에나꼬레,베이커리,126.93179,37.5763,51,4.66,에나꼬레
1690350936,하우스터디 구리갈매스터디카페,장소대여,127.11765,37.632744,107,4.85,하우스터디
786136158,쿠카쿠,프랜차이즈본사,127.12093,37.48466,-1,-1.0,쿠카쿠
-2,-2,-2,-2.0,-2.0,-2,-2.0,가린열북카페 가린열북
1674220166,리베카이커피,카페,126.86535,35.157467,-1,-1.0,리베카이
31378404,바오밥나무,와인,126.92411,37.555016,8,-1.0,바오밥나무
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페글래드(카페GLAD) GLAD
-2,-2,-2,-2.0,-2.0,-2,-2.0,히코코커피 대방본점
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페드랑페르 옻칠갤러리
21172534,커피공화국,카페,126.86137,37.50356,30,4.25,커피공화국
1173475919,카페오작교,베이커리,126.77282,37.5169,91,4.49,오작교카페 오작교
18459847,할리스 도심공항점,카페,127.05944,37.50936,150,4.24,할리스 도심공항점2
38275602,빅밤,"카페,디저트",127.076515,37.554977,49,4.28,빅밤
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페아이엠티금천시흥점 금천시흥점
13152757,커피방앗간,카페,126.98248,37.580338,244,4.35,커피방앗간
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피솔브즈에브리띵
1730679840,깔루아,바(BAR),126.8344,37.560463,71,-1.0,깔루아
1909480703,달콤한순간,아이스크림,127.07844,37.62144,136,4.44,달콤 한순간
36418397,리얼크레마,카페,126.92484,37.52998,141,4.56,리얼크레마
-2,-2,-2,-2.0,-2.0,-2,-2.0,티-타임푸드
-2,-2,-2,-2.0,-2.0,-2,-2.0,1%리버티커피
1150386525,동네커피 사직점,"카페,디저트",129.06644,35.196342,34,-1.0,동네커피
921860538,보야져스,테마카페,126.86482,35.15223,181,4.46,보야커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페 홍키보드
1910436464,커피휴,카페,127.00575,37.573357,17,4.14,커피휴
1957195015,홈,김밥,126.984856,37.31237,54,-1.0,홈
1225661418,예그리나,-1,126.90677,37.5536,12,5.0,예그리나
35306735,오츠커피 마포점,"카페,디저트",126.92274,37.54734,830,4.56,오츠커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,CAFEAZITO
1012034605,서나 커피앤타르트,"카페,디저트",127.028915,37.614662,78,4.76,서나커피앤타르트
1971164259,도본,"카페,디저트",127.03023,37.643867,191,4.73,도본
-2,-2,-2,-2.0,-2.0,-2,-2.0,소셜테이블
1781121672,컴포즈커피 방화역점,카페,126.81256,37.577568,630,4.51,컴포즈커피 방화역점
1551313255,시시때때로,"카페,디저트",127.08294,37.56604,2,-1.0,카페시시때때로 시시때때로
36028730,폴바셋 코엑스몰점,카페,127.05999,37.513798,2826,4.59,폴바셋코엑스몰점 코엑스몰점
21048818,Mon Cafe Gregory,카페,126.91874,37.5483,402,4.48,MONCAFEGREGORY
20897194,커피포유,"카페,디저트",127.04612,37.513145,65,4.48,커피포유
-2,-2,-2,-2.0,-2.0,-2,-2.0,MERCIBONBON메르시봉봉 메르시봉봉
-2,-2,-2,-2.0,-2.0,-2,-2.0,점핑파크마곡점 마곡점
-2,-2,-2,-2.0,-2.0,-2,-2.0,하비에르카페
-2,-2,-2,-2.0,-2.0,-2,-2.0,웨스트엔드문화카페 웨스트엔드문화
-2,-2,-2,-2.0,-2.0,-2,-2.0,베네컴즈
1657598376,원플러스원,"카페,디저트",126.91783,37.619408,268,4.56,플러스카페 플러스
1355725109,달빙수 디저트카페,빙수,126.84554,37.523212,6,-1.0,카페 달빙수디저트
37717358,청년다방 서울응암이마트점,분식,126.91943,37.599693,683,4.4,청년다방 마포점
1897827795,메가커피 아차산역점,카페,127.09019,37.552628,2484,4.4,메가커피 아차산역점
1848621385,쏘플파티룸 에일린,장소대여,126.92977,37.55509,-1,-1.0,카페에일린 에일린
-2,-2,-2,-2.0,-2.0,-2,-2.0,리틀서울랜드카페 에이치
610799945,리치빈스커피,"카페,디저트",126.94834,37.501915,116,4.27,리치빈스
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페세컨드홈
-2,-2,-2,-2.0,-2.0,-2,-2.0,마론바게트
1427095791,카페리빈 약수점,카페,127.00998,37.554947,38,-1.0,카페리빈
1108728134,끼룩하우스,베이커리,126.99053,37.57392,550,4.32,끼룩
1056555527,뚜아에모아 바이 소피,"카페,디저트",126.91864,37.549572,308,4.55,카페티모아
21051793,라온인터내셔날,"차,커피",126.787384,37.637352,-1,-1.0,라온커피인터내셔날
-2,-2,-2,-2.0,-2.0,-2,-2.0,송파경찰서송파카페
-2,-2,-2,-2.0,-2.0,-2,-2.0,A3CHIVECOFFEE
1260383726,유니콘팩토리,기업,127.03457,37.490204,-1,-1.0,유니콘팩토리
1065719885,iL coffee,"카페,디저트",126.98817,37.56568,123,4.28,일커피
1192454243,카페조이,"카페,디저트",126.84059,37.56997,187,4.4,카페조이
1059101585,홈이디저트,기업,126.88325,37.499577,-1,-1.0,홈이디저트
1280547387,종로abc,"맥주,호프",126.9862,37.569065,31,4.36,종로abc
12951565,탐앤탐스 장안1호점,카페,127.06884,37.56836,150,4.43,탐앤탐스1호
-2,-2,-2,-2.0,-2.0,-2,-2.0,투썸플레이스 금호아시아나사옥점
1713303298,푸드까페김밥천국 종로점,분식,126.97964,37.570744,332,-1.0,김밥천국 푸드카페
11717036,의령망개떡,떡카페,128.26056,35.319176,2241,4.45,망개떡
1738559101,독일카페,"카페,디저트",127.744705,37.87307,-1,-1.0,독일카페
1938178872,1441카페로스터스,"카페,디저트",126.95865,37.48834,123,4.6,1441caferoasters
1566570966,옐로우 라인,"카페,디저트",126.91703,37.559185,39,-1.0,카페 옐로우라인
1011401436,쿠키앤스토리,"카페,디저트",126.92181,37.606495,18,4.59,카페스토리 스토리
13324356,커퍼커피,카페,126.99937,37.587746,106,4.42,coppercoffee
-2,-2,-2,-2.0,-2.0,-2,-2.0,보스톤커피코리아
1597951066,아띠끄테이블,"카페,디저트",127.00649,37.53351,94,4.75,카페아띠끄
-2,-2,-2,-2.0,-2.0,-2,-2.0,안나비니카페
36757154,중앙다방,다방,127.05545,37.901375,5,-1.0,중앙다방
-2,-2,-2,-2.0,-2.0,-2,-2.0,더카페 신방점
1817075309,YEO GI YA 커피,카페,127.039406,37.47993,3,-1.0,YEOGIYA커피
1521926277,새라가비,카페,126.96829,37.55722,110,4.14,새라가비
1382955283,가내수공업양식당비토,양식,129.15862,35.16515,149,4.62,515티룸
1926465708,커피가,"카페,디저트",127.14328,37.49947,10,-1.0,커피가
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페(CAFE)4776 4776
36379056,퍼넬스페셜티커피하우스,카페,126.94581,37.54921,119,4.51,커피하우스 퍼넬스페셜티
-2,-2,-2,-2.0,-2.0,-2,-2.0,더카페 라미나
879972329,커피데이,"카페,디저트",127.10498,37.353184,58,-1.0,커피데이
37108131,이디야커피 은행나무사거리점,카페,126.90661,37.451866,429,4.47,이디야커피 은행나무사거리점
35586889,커피집오후2시,"카페,디저트",126.84869,37.50389,44,4.61,커피집오후2시
1165416706,더플로라SY,케이크전문,129.36656,36.042477,15,4.64,카페폴로라 플로라
