상호명,지점명,상권업종소분류명,지번주소,도로명주소,경도,위도,상호지점명,id,name,category,visitorReviewCount,visitorReviewScore
미제,,커피전문점/카페/다방,서울특별시 은평구 역촌동 83-39,서울특별시 은평구 연서로 19,126.915722825143,37.6008658957619,미제,1047657297,cafe미제,"카페,디저트",446,4.42
카페문나잇,문나잇,커피전문점/카페/다방,서울특별시 강북구 미아동 121-47,서울특별시 강북구 솔매로50길 7,127.027124033155,37.6261287867691,카페문나잇 문나잇,1328475052,카페문나잇,"카페,디저트",104,4.62
디터틀,,커피전문점/카페/다방,서울특별시 성북구 성북동 184-13,서울특별시 성북구 성북로6길 12,127.005129896252,37.5899579640401,디터틀,37459661,카페 디터틀,"카페,디저트",105,4.58
카페인트리,인트리,커피전문점/카페/다방,서울특별시 동작구 대방동 23-29,서울특별시 동작구 등용로 108,126.932239689225,37.5108584656743,카페인트리 인트리,36178028,카페인트리,"카페,디저트",49,4.54
카페홀릭,,커피전문점/카페/다방,서울특별시 동대문구 답십리동 999,서울특별시 동대문구 천호대로 241,127.049444721909,37.5697973774467,카페홀릭,1813793674,카페홀릭,"카페,디저트",123,4.16
2라운드,,커피전문점/카페/다방,서울특별시 강동구 명일동 305-24,서울특별시 강동구 양재대로151길 20,127.143004753729,37.554096447675,2라운드,1745607726,2ROUND,카페,184,평점없음
실라커피,,커피전문점/카페/다방,서울특별시 성북구 성북동 186,서울특별시 성북구 성북로9길 24,127.003131983664,37.5911845416364,실라커피,1733575221,실라커피,"카페,디저트",169,4.2
큐브이스케이프,잠실점,커피전문점/카페/다방,서울특별시 송파구 잠실동 177-5,서울특별시 송파구 올림픽로8길 10,127.079954007212,37.5107408343163,큐브이스케이프 잠실점,37849155,큐브이스케이프 잠실점,방탈출카페,204,4.59
드롭탑,세종로점,커피전문점/카페/다방,서울특별시 종로구 세종로 80-1,서울특별시 종로구 세종대로 189,126.975938961071,37.573417520425,드롭탑 세종로점,1630953235,드롭탑 세종로점,카페,332,4.32
카페게이트,강남역센트럴점,커피전문점/카페/다방,서울특별시 강남구 역삼동 825-20,서울특별시 강남구 테헤란로4길 6,127.029460423509,37.4976589009535,카페게이트 강남역센트럴점,1963752057,카페게이트 강남역센트럴점,카페,232,4.46
리필커피,,커피전문점/카페/다방,서울특별시 강남구 신사동 629-31,서울특별시 강남구 도산대로 233,127.032319775236,37.5214611674797,리필커피,1044416575,리필커피,카페,92,4.55
V45뷰티라운지,,커피전문점/카페/다방,서울특별시 마포구 마포동 34-1,서울특별시 마포구 마포대로 19,126.944307702359,37.5390254890262,V45뷰티라운지,1586970565,V45뷰티라운지,카페,5,평점없음
쿠카쿠,상봉점,커피전문점/카페/다방,서울특별시 중랑구 상봉동 136-82,서울특별시 중랑구 중랑천로12길 30,127.074576315916,37.5925952905519,쿠카쿠 상봉점,1022243583,쿠카쿠커피 상봉점,"카페,디저트",193,4.34
오에스인터내셔널카페데베르,,커피전문점/카페/다방,서울특별시 강남구 역삼동 702-19,서울특별시 강남구 테헤란로 317,127.045744643473,37.5039637992855,오에스인터내셔널카페데베르,13158748,카페데베르 선릉점,카페,97,4.06
카멜롯,서초점,커피전문점/카페/다방,서울특별시 서초구 서초동 1344-26,서울특별시 서초구 효령로72길 37,127.027326910227,37.4868917549212,카멜롯 서초점,1913277756,카멜롯,"카페,디저트",125,4.25
커피베이,송파가락본동점,커피전문점/카페/다방,서울특별시 송파구 가락동 41-7,서울특별시 송파구 오금로34길 49-1,127.122310296532,37.499520576748,커피베이 송파가락본동점,1829414327,커피베이 송파가락본동점,카페,64,4.4
디저트39,금천시흥점,커피전문점/카페/다방,서울특별시 금천구 시흥동 852-30,서울특별시 금천구 독산로 131-1,126.904876656453,37.4590589755,디저트39 금천시흥점,1233053369,디저트39 금천시흥점,카페,371,4.41
카페안뜰,,커피전문점/카페/다방,서울특별시 은평구 진관동 84,서울특별시 은평구 진관2로 57-37,126.926067502294,37.6351545689037,카페안뜰,1106816941,안뜰,"카페,디저트",54,4.5
스타벅스,압구정신원빌딩R점,커피전문점/카페/다방,서울특별시 강남구 신사동 621-1,서울특별시 강남구 언주로 861,127.033091753681,37.527387399188,스타벅스 압구정신원빌딩R점,1072718391,스타벅스 압구정R점,카페,2047,4.56
커피마글,,커피전문점/카페/다방,서울특별시 송파구 가락동 99-3,서울특별시 송파구 송파대로 260,127.118845448906,37.4931332886635,커피마글,1113878045,커피마글,카페,130,4.19
작은사치,인헌점,커피전문점/카페/다방,서울특별시 관악구 봉천동 1640-9,서울특별시 관악구 인헌길 63,126.96680093333,37.4726819245829,작은사치 인헌점,1503987608,작은사치 인헌점,"카페,디저트",76,4.39
아마스빈,보라매점,커피전문점/카페/다방,서울특별시 동작구 신대방동 498-9,서울특별시 동작구 여의대방로 86-1,126.91632559535,37.4967292937278,아마스빈 보라매점,1579474101,아마스빈 보라매점,카페,643,4.44
투썸플레이스,강동구청점,커피전문점/카페/다방,서울특별시 강동구 성내동 549-1,서울특별시 강동구 성내로 48,127.12534311712,37.5284400416059,투썸플레이스 강동구청점,1489410259,투썸플레이스 강동구청점,카페,693,4.4
커피빈,상수역점,커피전문점/카페/다방,서울특별시 마포구 상수동 143-31,서울특별시 마포구 와우산로10길 3,126.923175354186,37.5481334120258,커피빈 상수역점,1264182915,커피빈 상수역점,카페,464,4.48
로코랩,,커피전문점/카페/다방,서울특별시 종로구 수송동 46-13,서울특별시 종로구 율곡로4길 51,126.981328785577,37.57332899778,로코랩,1473374967,로코랩,"카페,디저트",555,4.49
하운스스터디카페,본점,커피전문점/카페/다방,서울특별시 구로구 고척동 76-160,서울특별시 구로구 경인로 397,126.863860165455,37.4976870234984,하운스스터디카페 본점,1583074569,하운스스터디카페 고척센터,장소대여,52,4.34
커피코트,E스페이스점,커피전문점/카페/다방,서울특별시 구로구 구로동 212-26,서울특별시 구로구 디지털로27길 36,126.892542504059,37.4837318866688,커피코트 E스페이스점,1703385457,커피코트 구로 e스페이스점,테이크아웃커피,147,4.51
지유명차,성북점,커피전문점/카페/다방,서울특별시 성북구 성북동1가 65,서울특별시 성북구 성북로 19,127.004386492336,37.5896633628663,지유명차 성북점,1332877449,지유명차 성북점,"차,커피",1,평점없음
낯선카페,,커피전문점/카페/다방,서울특별시 서초구 양재동 113-4,서울특별시 서초구 양재천로11길 18,127.036225977329,37.4754491607537,낯선카페,1219698323,낯선카페,"카페,디저트",9,평점없음
세컨클락,,커피전문점/카페/다방,서울특별시 서초구 신원동 263-6,서울특별시 서초구 청룡마을길 41,127.058518309152,37.4486330538741,세컨클락,1813198286,세컨클락,"카페,디저트",496,4.51
달콤커피,종로종각점,커피전문점/카페/다방,서울특별시 종로구 관철동 19-3,서울특별시 종로구 종로12길 16,126.985560354135,37.5693287724897,달콤커피 종로종각점,38752714,달콤커피 종로종각점,카페,879,4.33
메가커피,가산SKV1점,커피전문점/카페/다방,서울특별시 금천구 가산동 371-41,서울특별시 금천구 가산디지털1로 171,126.880398452512,37.4814819459092,메가커피 가산SKV1점,1556372921,메가커피 가산SKV1점,카페,685,4.53
어반레빗,,커피전문점/카페/다방,서울특별시 강남구 역삼동 812-17,서울특별시 강남구 강남대로102길 21,127.027203669083,37.5024970240852,어반레빗,727849042,어반레빗,"카페,디저트",564,4.31
매머드커피,구로중앙점,커피전문점/카페/다방,서울특별시 구로구 구로동 222-8,서울특별시 구로구 디지털로30길 31,126.896323384257,37.4826679895032,매머드커피 구로중앙점,1439344476,매머드익스프레스 구로디지털중앙점,카페,1507,평점없음
커피라운지55,예술의전당점,커피전문점/카페/다방,서울특별시 서초구 서초동 1463-10,서울특별시 서초구 반포대로 9,127.012292431242,37.4813877139171,커피라운지55 예술의전당점,1581144219,"커피라운지55 본점, CKcoop 본부센터","카페,디저트",103,4.41
더브리제,,커피전문점/카페/다방,서울특별시 서초구 방배동 927-35,서울특별시 서초구 방배로19길 25,126.993669214693,37.4848347786317,더브리제,1469721170,더브리제,"카페,디저트",48,4.67
숏컷익스프레스,,커피전문점/카페/다방,서울특별시 종로구 종로6가 262-1,서울특별시 종로구 종로 266,127.007310641055,37.5706940376659,숏컷익스프레스,1628354351,숏컷 익스프레스,"카페,디저트",131,4.51
시럽,,커피전문점/카페/다방,서울특별시 강서구 화곡동 1050-37,서울특별시 강서구 강서로33길 26,126.838352836083,37.5418150382321,시럽,1149483036,시럽,"카페,디저트",17,4.38
오얏꽃,,커피전문점/카페/다방,서울특별시 종로구 돈의동 18,서울특별시 종로구 돈화문로11다길 15,126.990536247607,37.5730476759366,오얏꽃,1342631145,오얏꽃,카페,1173,4.18
스타벅스,관악서울대입구R점,커피전문점/카페/다방,서울특별시 관악구 봉천동 856-6,서울특별시 관악구 관악로 158,126.952791670408,37.4792984699941,스타벅스 관악서울대입구R점,1776538097,스타벅스 관악서울대입구R점,카페,4734,4.49
송스커피,,커피전문점/카페/다방,서울특별시 송파구 마천동 76,서울특별시 송파구 성내천로 208,127.150825320046,37.5002065582021,송스커피,421106304,송스커피,"카페,디저트",157,4.32
아리스타커피,구로구청점,커피전문점/카페/다방,서울특별시 구로구 구로동 103-1,서울특별시 구로구 가마산로25길 9-21,126.889374335231,37.4961005398547,아리스타커피 구로구청점,1576426049,아리스타커피 구로구청점,카페,193,4.43
커피베이,송파풍납점,커피전문점/카페/다방,서울특별시 송파구 풍납동 259-24,서울특별시 송파구 토성로 23,127.11316506592,37.5307099893879,커피베이 송파풍납점,1047638832,커피베이 송파풍납점,카페,54,4.25
C27,현대시티아울렛가산점,커피전문점/카페/다방,서울특별시 금천구 가산동 60-8,서울특별시 금천구 디지털로10길 9,126.889037556666,37.4776078994761,C27 현대시티아울렛가산점,1146692376,C27 현대시티아울렛가산점,카페,261,4.19
카페오기,,커피전문점/카페/다방,서울특별시 금천구 독산동 378-66,서울특별시 금천구 독산로58나길 48,126.90654170912,37.4650303449331,카페오기,1571992177,카페오기,"카페,디저트",11,평점없음
마시그래이,마포공덕점,커피전문점/카페/다방,서울특별시 마포구 공덕동 475,서울특별시 마포구 마포대로 156,126.954289162006,37.5478454106569,마시그래이 마포공덕점,1157983534,마시그래이 마포공덕점,카페,308,4.38
백미당,현대신촌점,커피전문점/카페/다방,서울특별시 서대문구 창천동 30-33,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454,백미당 현대신촌점,1766084457,백미당 현대백화점신촌점,카페,192,4.44
비트포비아,강남점,커피전문점/카페/다방,서울특별시 강남구 역삼동 824-25,서울특별시 강남구 강남대로84길 33,127.03107863509,37.4975820791512,비트포비아 강남점,1758484250,비트포비아 강남던전,방탈출카페,34,4.09
달콤스타,,커피전문점/카페/다방,서울특별시 송파구 오금동 157-8,서울특별시 송파구 문정로 221,127.140612777924,37.4982224525959,달콤스타,49309176,카페달콤스타,케이크전문,120,평점없음
워너커피,남성역점,커피전문점/카페/다방,서울특별시 동작구 사당동 252-3,서울특별시 동작구 사당로13길 15,126.972377709725,37.4848317140562,워너커피 남성역점,37774755,워너커피 남성역점,카페,61,4.58
투썸플레이스,매경미디어센터점,커피전문점/카페/다방,서울특별시 중구 필동1가 30-1,서울특별시 중구 퇴계로 190,126.992866976504,37.5605340828919,투썸플레이스 매경미디어센터점,1329684121,투썸플레이스 매경미디어센터점,카페,795,4.39
투썸플레이스,이대역점,커피전문점/카페/다방,서울특별시 서대문구 대현동 40-4,서울특별시 서대문구 이화여대길 7,126.945624150591,37.5572292843359,투썸플레이스 이대역점,1714206965,투썸플레이스 이대역점,카페,1871,4.43
커피사피엔스,문정점,커피전문점/카페/다방,서울특별시 송파구 문정동 642,서울특별시 송파구 송파대로 201,127.12063825858,37.4877943357646,커피사피엔스 문정점,1445668934,커피사피엔스 문정점,카페,186,4.5
행복한하루의커피,,커피전문점/카페/다방,서울특별시 영등포구 영등포동 647,서울특별시 영등포구 도신로29길 28,126.901883515072,37.5114361352784,행복한하루의커피,1045171463,행복한하루의커피,"카페,디저트",31,4.13
맥심플랜트,,커피전문점/카페/다방,서울특별시 용산구 한남동 683-140,서울특별시 용산구 이태원로 250,127.000979769834,37.5369956124275,맥심플랜트,1057800745,맥심플랜트,카페,3897,4.54
파스쿠찌,이대서울병원점,커피전문점/카페/다방,서울특별시 강서구 마곡동 808,서울특별시 강서구 공항대로 260,126.836245682527,37.5572560142505,파스쿠찌 이대서울병원점,1744361982,파스쿠찌 이대서울병원점,카페,878,4.32
달콤커피,목동역점,커피전문점/카페/다방,서울특별시 양천구 신정동 900-21,서울특별시 양천구 목동로 213,126.86379385874,37.5274297371354,달콤커피 목동역점,1511722000,달콤커피 목동역점,카페,278,4.31
메가커피,이수태평점,커피전문점/카페/다방,서울특별시 동작구 사당동 132-6,서울특별시 동작구 동작대로27길 18,126.981000836142,37.4876456065385,메가커피 이수태평점,1170259370,메가커피 이수태평점,카페,1335,4.46
헬로커피,,커피전문점/카페/다방,서울특별시 송파구 가락동 8-1,서울특별시 송파구 중대로23길 20,127.125791348092,37.5026280182624,헬로커피,1400171978,헬로커피,카페,51,4.33
사이카페,송파대리점,커피전문점/카페/다방,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길 25,127.116216595299,37.4849410153847,사이카페 송파대리점,1498025912,사이카페송파대리점,카페,5,평점없음
카페흥신소,흥신소,커피전문점/카페/다방,서울특별시 성동구 행당동 28-23,서울특별시 성동구 왕십리로 231,127.041634880264,37.5573448475679,카페흥신소 흥신소,1539800859,카페흥신소,"카페,디저트",194,4.44
분카샤,,커피전문점/카페/다방,서울특별시 중구 을지로3가 302-2,서울특별시 중구 을지로14길 18,126.991986332192,37.5654102201596,분카샤,636720810,분카샤 을지로점,"카페,디저트",822,4.27
앤드그레이,,커피전문점/카페/다방,서울특별시 영등포구 양평동3가 49-15,서울특별시 영등포구 선유로33길 4,126.890561505216,37.5266840830326,앤드그레이,1897978758,앤드그레이,"카페,디저트",294,4.56
할리스커피,도곡점,커피전문점/카페/다방,서울특별시 강남구 도곡동 422-2,서울특별시 강남구 논현로28길 54,127.046184195457,37.4845225385878,할리스커피 도곡점,36949079,할리스 도곡점,카페,747,4.4
랑꼬뉴,,커피전문점/카페/다방,서울특별시 강남구 신사동 556-27,서울특별시 강남구 도산대로25길 37,127.026114105259,37.5219417796354,랑꼬뉴,1106196555,랑꼬뉴,"카페,디저트",131,4.57
제뉴어리피크닉,,커피전문점/카페/다방,서울특별시 성북구 성북동1가 48,서울특별시 성북구 창경궁로43길 26,127.004133172646,37.5891296122584,제뉴어리피크닉,1876330408,제뉴어리피크닉,"카페,디저트",247,4.57
투썸플레이스,강남IBC점,커피전문점/카페/다방,서울특별시 강남구 역삼동 648-1,서울특별시 강남구 테헤란로7길 8,127.031106771288,37.4997808849217,투썸플레이스 강남IBC점,1626590060,투썸플레이스 강남IBC점,카페,328,4.32
우리동네라운지,,커피전문점/카페/다방,서울특별시 송파구 문정동 150,서울특별시 송파구 중대로 24,127.111045390345,37.4881190128589,우리동네라운지,1150846564,우리동네라운지 송파본점,카페,65,평점없음
카페더즌,,커피전문점/카페/다방,서울특별시 금천구 독산동 378-392,서울특별시 금천구 독산로 194,126.903171690928,37.4643503550305,카페더즌,1621098617,카페더즌,"카페,디저트",84,4.27
본투비블루,,커피전문점/카페/다방,서울특별시 송파구 가락동 95-1,서울특별시 송파구 송파대로32길 15,127.115740187422,37.496579173663,본투비블루,1350705871,BORN TO BE BLUE,"카페,디저트",164,평점없음
요거프레소,목동1단지점,커피전문점/카페/다방,서울특별시 양천구 목동 908-29,서울특별시 양천구 목동서로 37,126.881655195635,37.5374666108981,요거프레소 목동1단지점,1572099789,요거프레소 목동1단지점,카페,128,4.45
커피베이,홈플러스중계점,커피전문점/카페/다방,서울특별시 노원구 중계동 509-2,서울특별시 노원구 동일로204가길 12,127.068653631216,37.6398533198147,커피베이 홈플러스중계점,1756116140,커피베이 홈플러스 중계점,카페,189,4.45
